PersonID	CoordID	X	Y	Z	Date	Time	TimeDiff	Distance	rawSpeed	Acceleration	SimpleSpeed	Density	breakPointType	breakPointCriterium
104361301	14	 -122.25804	37.84281	-1.0	16.5.2012	8:22:38	3	24.12652614368259	21.7	0.7120736707255566	8.04217538122753	0		
104361301	15	 -122.25838	37.84268	-1.0	16.5.2012	8:22:41	3	30.406424543661988	26.7	0.7453948177230332	10.135474847887329	0		
104361301	16	 -122.25878	37.84253	-1.0	16.5.2012	8:22:44	3	36.95638807274484	31.7	0.6868420200818485	12.31879602424828	0		
104361301	17	 -122.25925	37.84234	-1.0	16.5.2012	8:22:47	3	43.660506811881724	36.0	0.6100091134382755	14.553502270627241	0		
104361301	18	 -122.25977	37.84216	-1.0	16.5.2012	8:22:50	3	49.55993135639075	37.900001	0.5548400942706683	16.519977118796916	0		
104361301	19	 -122.26035	37.84197	-1.0	16.5.2012	8:22:53	3	55.39057310821358	44.099998	0.47393354824283945	18.463524369404528	0		
104361301	20	 -122.26102	37.84176	-1.0	16.5.2012	8:22:56	3	60.66405266649415	48.5	0.37542411745911547	20.221350888831385	0		
104361301	21	 -122.26172	37.84151	-1.0	16.5.2012	8:22:59	3	64.27898929454147	50.299999	0.27549027825033723	21.426329764847157	0		
104361301	22	 -122.26241	37.84122	-1.0	16.5.2012	8:23:2	3	66.80776025336205	51.599998	0.18637667856832846	22.26925341778735	0		
104361301	23	 -122.26309	37.84087	-1.0	16.5.2012	8:23:5	3	68.84086718217047	52.799999	0.10964581353581365	22.946955727390158	0		
104361301	24	 -122.26373	37.84045	-1.0	16.5.2012	8:23:8	3	70.00399084158799	54.099998	0.040325782732326725	23.334663613862663	0		
104361301	25	 -122.26431	37.83998	-1.0	16.5.2012	8:23:11	3	70.39226949849417	54.099998	0.029146146189075874	23.46408983283139	0		
104361301	26	 -122.26481	37.83945	-1.0	16.5.2012	8:23:14	3	70.35406417989742	54.7	0.10282543290086935	23.451354726632474	0		
104361301	27	 -122.26521	37.83887	-1.0	16.5.2012	8:23:17	3	69.4263221694726	54.7	0.16962048170261107	23.1421073898242	0		
104361301	28	 -122.26552	37.83826	-1.0	16.5.2012	8:23:20	3	67.23270654834951	52.799999	0.20139047711873154	22.410902182783172	0		
104361301	29	 -122.26572	37.83766	-1.0	16.5.2012	8:23:23	3	63.728006972948904	47.2	0.1767013204494183	21.242668990982967	0		
104361301	30	 -122.26584	37.83714	-1.0	16.5.2012	8:23:26	3	60.39260760995667	41.599998	0.10889813541701267	20.13086920331889	0		
104361301	31	 -122.26592	37.83664	-1.0	16.5.2012	8:23:29	3	59.57501810554017	41.599998	0.0395845845754191	19.858339368513388	0		
104361301	32	 -122.26602	37.83613	-1.0	16.5.2012	8:23:32	3	60.153901457472486	44.099998	0.001184920846953255	20.05130048582416	0		
104361301	33	 -122.26613	37.83558	-1.0	16.5.2012	8:23:35	3	60.87642981117332	46.599998	0.023520064552453344	20.292143270391104	0		
104361301	34	 -122.26624	37.83502	-1.0	16.5.2012	8:23:38	3	60.56613033442353	46.0	0.06309409145114285	20.18871011147451	0		
104361301	35	 -122.26635	37.83449	-1.0	16.5.2012	8:23:41	3	60.02605627068369	42.900001	0.1402084494375053	20.00868542356123	0		
104361301	36	 -122.26644	37.83398	-1.0	16.5.2012	8:23:44	3	60.929841115993426	42.299999	0.23799043040005968	20.309947038664475	0		
104361301	37	 -122.26652	37.83344	-1.0	16.5.2012	8:23:47	3	63.8341592214473	46.599998	0.31933575819348625	21.278053073815766	0		
104361301	38	 -122.26664	37.83286	-1.0	16.5.2012	8:23:50	3	67.73941314706792	50.299999	0.3587313419075107	22.579804382355974	0		
104361301	39	 -122.26677	37.83222	-1.0	16.5.2012	8:23:53	3	71.94991759270823	55.299999	0.3550114362658514	23.983305864236076	0		
104361301	40	 -122.26691	37.83154	-1.0	16.5.2012	8:23:56	3	75.59092940854735	57.799999	0.3221191409376704	25.196976469515786	0		
104361301	41	 -122.26705	37.83083	-1.0	16.5.2012	8:23:59	3	78.76928617077535	59.7	0.27246983628029814	26.25642872359178	0		
104361301	42	 -122.2672	37.8301	-1.0	16.5.2012	8:24:2	3	81.57366926065313	61.5	0.2151997714768908	27.191223086884378	0		
104361301	43	 -122.26736	37.82934	-1.0	16.5.2012	8:24:5	3	84.10406743182452	63.400001	0.1681625853257282	28.034689143941506	0		
104361301	44	 -122.26751	37.82857	-1.0	16.5.2012	8:24:8	3	84.86653958699789	64.599998	0.1358653501838136	28.288846528999297	0		
104361301	45	 -122.26768	37.82778	-1.0	16.5.2012	8:24:11	3	86.15732703633857	66.5	0.15454931121777976	28.719109012112856	0		
104361301	46	 -122.26786	37.82699	-1.0	16.5.2012	8:24:14	3	86.21320365152748	67.699996	0.1976795127719364	28.73773455050916	0		
104361301	47	 -122.26806	37.82617	-1.0	16.5.2012	8:24:17	3	88.89929564207993	69.599998	0.8712949063158293	29.633098547359978	0		
104361301	48	 -122.26829	37.82534	-1.0	16.5.2012	8:24:20	3	96.21166328098138	71.5	0.7967000061515112	32.070554426993795	0		
104361301	49	 -122.26861	37.82418	-1.0	16.5.2012	8:24:24	4	140.53438855046147	73.900001	0.5037312942817002	35.13359713761537	0		
104361301	50	 -122.26883	37.82332	-1.0	16.5.2012	8:24:27	3	102.11440580281942	73.300003	0.68802360149177	34.03813526760647	0		
104361301	51	 -122.26906	37.82245	-1.0	16.5.2012	8:24:30	3	96.29885466764588	72.699996	0.1373787089256178	32.09961822254863	0		
104361301	52	 -122.26928	37.82159	-1.0	16.5.2012	8:24:33	3	92.81827015231046	70.800003	0.1503613882296071	30.93942338410349	0		
104361301	53	 -122.26952	37.82076	-1.0	16.5.2012	8:24:36	3	91.34079130085699	69.0	0.13787791416908166	30.446930433619	0		
104361301	54	 -122.26974	37.81995	-1.0	16.5.2012	8:24:39	3	89.38062513712683	66.5	0.10277657903351411	29.79354171237561	0		
104361301	55	 -122.26995	37.81917	-1.0	16.5.2012	8:24:42	3	88.76738347437349	65.199996	0.047497218714127015	29.589127824791163	0		
104361301	56	 -122.27016	37.81841	-1.0	16.5.2012	8:24:45	3	88.10551398456056	64.599998	0.0022191323783924606	29.368504661520188	0		
104361301	57	 -122.27038	37.81764	-1.0	16.5.2012	8:24:48	3	88.36791971315303	65.199996	0.028957435551070353	29.455973237717675	0		
104361301	58	 -122.27063	37.81688	-1.0	16.5.2012	8:24:51	3	88.88388852826358	65.199996	0.041219846990486884	29.627962842754528	0		
104361301	59	 -122.2709	37.8161	-1.0	16.5.2012	8:24:54	3	89.89968029480747	67.099998	0.03837374571984295	29.966560098269156	0		
104361301	60	 -122.2712	37.81531	-1.0	16.5.2012	8:24:57	3	90.55025258956454	68.400001	0.03133807966133772	30.183417529854847	0		
104361301	61	 -122.27161	37.81454	-1.0	16.5.2012	8:25:0	3	90.95813548858249	69.0	0.020303661440517158	30.31937849619416	0		
104361301	62	 -122.27214	37.81382	-1.0	16.5.2012	8:25:3	3	91.19100327914845	69.599998	0.012757634631511522	30.397001093049482	0		
104361301	63	 -122.2728	37.81315	-1.0	16.5.2012	8:25:6	3	91.37866072317192	69.599998	0.08608827615895151	30.45955357439064	0		
104361301	64	 -122.27352	37.81254	-1.0	16.5.2012	8:25:9	3	90.59707296284937	68.400001	0.19756346586868404	30.19902432094979	0		
104361301	65	 -122.27423	37.81193	-1.0	16.5.2012	8:25:12	3	88.98936703372016	68.400001	0.3292341035811208	29.663122344573384	0		
104361301	66	 -122.27492	37.81133	-1.0	16.5.2012	8:25:15	3	85.73400260442027	65.199996	0.47048657347374945	28.57800086814009	0		
104361301	67	 -122.27551	37.81074	-1.0	16.5.2012	8:25:18	3	80.91974774457542	60.900001	0.6359204183387746	26.973249248191806	0		
104361301	68	 -122.27596	37.81014	-1.0	16.5.2012	8:25:21	3	75.36617559725977	55.900001	0.8463119754278337	25.122058532419924	0		
104361301	69	 -122.27638	37.8096	-1.0	16.5.2012	8:25:24	3	68.32711107224765	50.299999	1.0840729044407929	22.775703690749214	0		
104361301	70	 -122.27681	37.80911	-1.0	16.5.2012	8:25:27	3	58.15531649416464	49.099998	1.3059053426686917	19.38510549805488	0		
104361301	71	 -122.27724	37.80865	-1.0	16.5.2012	8:25:30	3	43.12276132173099	44.7	1.3396579194140672	14.37425377391033	0		
104361301	72	 -122.27732	37.80854	-1.0	16.5.2012	8:25:33	3	24.03759138473482	15.5	1.1005709571196014	8.012530461578274	1		
104361301	73	 -122.2774	37.80847	-1.0	16.5.2012	8:25:36	3	14.210401118757927	6.8	0.7119573552940394	4.736800372919309	2		
104361301	74	 -122.27743	37.80843	-1.0	16.5.2012	8:25:39	3	5.069147797144243	3.7	0.374868003364845	1.6897159323814144	1		
104361301	75	 -122.27743	37.80838	-1.0	16.5.2012	8:26:1	22	39.97532132924005	1.899999	0.1942491703497683	1.8170600604200025	1		
104361301	76	 -122.27743	37.80834	-1.0	16.5.2012	8:26:4	3	6.516641652296357	6.199999	0.25684557467335667	2.172213884098786	2		
104361301	77	 -122.27748	37.80828	-1.0	16.5.2012	8:26:7	3	9.551998910292594	8.699999	0.31958059882099027	3.1839996367641983	2		
104361301	78	 -122.27762	37.8082	-1.0	16.5.2012	8:26:10	3	13.331787049780665	11.199999	0.31529449474382193	4.443929016593555	1		
104361301	79	 -122.27778	37.80809	-1.0	16.5.2012	8:26:13	3	16.482264114326487	13.699999	0.24285577077787626	5.494088038108829	0		
104361301	80	 -122.27794	37.80795	-1.0	16.5.2012	8:26:16	3	18.945010599895316	16.799999	0.14215160306741823	6.315003533298438	0		
104361301	81	 -122.27809	37.80777	-1.0	16.5.2012	8:26:19	3	20.477815514402717	18.0	0.047356339184472435	6.825938504800906	0		
104361301	82	 -122.27821	37.80759	-1.0	16.5.2012	8:26:22	3	20.653752303281156	15.5	0.05681672372556968	6.8845841010937185	0		
104361301	83	 -122.27831	37.80742	-1.0	16.5.2012	8:26:25	3	20.3325049159711	16.2	0.16445135598222188	6.777501638657033	0		
104361301	84	 -122.27844	37.80724	-1.0	16.5.2012	8:26:28	3	19.179598307195597	14.899999	0.2553911428006798	6.393199435731866	0		
104361301	85	 -122.27854	37.80707	-1.0	16.5.2012	8:26:31	3	15.827004895490456	13.0	0.29814998216448096	5.275668298496819	1		
104361301	86	 -122.27861	37.80697	-1.0	16.5.2012	8:26:34	3	11.365580533632363	6.199999	0.2797501708992354	3.788526844544121	3		
104361301	87	 -122.27864	37.80693	-1.0	16.5.2012	8:26:37	3	7.881040174951305	3.7	0.23415448594126678	2.627013391650435	3		
104361301	88	 -122.27866	37.80691	-1.0	16.5.2012	8:26:40	3	6.135649257785926	1.899999	0.19279216923008963	2.0452164192619753	5		
104361301	89	 -122.27867	37.80688	-1.0	16.5.2012	8:26:43	3	5.207202268691526	3.7	0.15962812697031767	1.7357340895638418	4		
104361301	90	 -122.2787	37.80682	-1.0	16.5.2012	8:26:46	3	4.188715446638462	6.199999	0.12023834123243682	1.3962384822128209	3		
104361301	91	 -122.27873	37.80678	-1.0	16.5.2012	8:26:49	3	1.8471926234356992	2.5	0.07732720045617328	0.6157308744785664	3		
104361301	92	 -122.27871	37.80679	-1.0	16.5.2012	8:27:24	35	18.250476858300672	1.899999	0.33294836157653485	0.5214421959514478	1		
104361301	93	 -122.27874	37.80673	-1.0	16.5.2012	8:27:27	3	11.687273751052668	5.599999	0.4361164943726914	3.8957579170175562	1		
104361301	94	 -122.27881	37.80662	-1.0	16.5.2012	8:27:30	3	16.50628530716506	14.3	0.5540339040261121	5.5020951023883535	0		
104361301	95	 -122.27895	37.80641	-1.0	16.5.2012	8:27:33	3	22.78030692232968	21.1	0.5849692290024183	7.593435640776559	0		
104361301	96	 -122.27913	37.80616	-1.0	16.5.2012	8:27:36	3	27.90500395260344	24.2	0.5454258064452568	9.301667984201147	0		
104361301	97	 -122.27936	37.80591	-1.0	16.5.2012	8:27:39	3	32.41546164456067	25.5	0.5010176012868475	10.805153881520225	0		
104361301	98	 -122.27962	37.80565	-1.0	16.5.2012	8:27:42	3	37.13240227076875	28.0	0.4669565793811475	12.377467423589584	0		
104361301	99	 -122.27986	37.80534	-1.0	16.5.2012	8:27:45	3	42.49701423053115	31.7	0.35691349510609766	14.16567141017705	0		
104361301	100	 -122.28011	37.80495	-1.0	16.5.2012	8:27:48	3	48.20724336345868	37.900001	0.11275736929450678	16.069081121152895	0		
104361301	101	 -122.28036	37.80448	-1.0	16.5.2012	8:27:51	3	51.643634835536545	42.900001	0.3381731104834502	17.214544945178847	0		
104361301	102	 -122.28053	37.80395	-1.0	16.5.2012	8:27:54	3	50.431282968447775	46.0	0.8262973374764199	16.81042765614926	0		
104361301	103	 -122.28066	37.8034	-1.0	16.5.2012	8:27:57	3	42.70752795148633	41.599998	1.0570993670792004	14.235842650495442	0		
104361301	104	 -122.28085	37.803	-1.0	16.5.2012	8:28:0	3	28.61769520924036	29.799999	0.9121105174994268	9.539231736413454	1		
104361301	105	 -122.28099	37.80277	-1.0	16.5.2012	8:28:3	3	11.703197008457344	13.0	0.5918698117557616	3.9010656694857815	1		
104361301	106	 -122.281	37.80276	-1.0	16.5.2012	8:28:30	27	64.89958465375939	1.2	0.19028312317257987	2.403688320509607	1		
104361301	107	 -122.28102	37.80273	-1.0	16.5.2012	8:28:33	3	8.099846426355464	3.7	0.226018995359902	2.699948808785155	2		
104361301	108	 -122.28108	37.80264	-1.0	16.5.2012	8:28:36	3	11.136407958026734	10.6	0.2769421061773833	3.7121359860089114	2		
104361301	109	 -122.28119	37.80248	-1.0	16.5.2012	8:28:39	3	13.575513385371204	16.0	0.28999730750783276	4.525171128457068	1		
104361301	110	 -122.28125	37.80229	-1.0	16.5.2012	8:28:42	3	15.722551266104135	15.5	0.228499654261871	5.240850422034712	0		
104361301	111	 -122.28109	37.80215	-1.0	16.5.2012	8:28:45	3	19.54658614118592	19.299999	0.02040594011590966	6.5155287137286395	0		
104361301	112	 -122.28078	37.80202	-1.0	16.5.2012	8:28:48	3	21.681634465067894	23.6	0.2502465962818206	7.227211488355965	0		
104361301	113	 -122.28045	37.80188	-1.0	16.5.2012	8:28:51	3	18.592015693022987	19.899999	0.4135287066986279	6.1973385643409955	2		
104361301	114	 -122.28021	37.80182	-1.0	16.5.2012	8:28:54	3	11.398757275549013	11.8	0.38003714726575244	3.7995857585163377	2		
104361301	115	 -122.28015	37.80182	-1.0	16.5.2012	8:28:57	3	3.3916460793598766	1.2	0.2468497946954643	1.1305486931199589	2		
104361301	116	 -122.28022	37.80182	-1.0	16.5.2012	8:29:19	22	28.6282443365521	1.2	0.22646806758865223	1.3012838334796408	1		
104361301	117	 -122.28014	37.80178	-1.0	16.5.2012	8:29:22	3	12.07936212733704	8.1	0.18475721226653702	4.02645404244568	2		
104361301	118	 -122.27998	37.80171	-1.0	16.5.2012	8:29:25	3	14.862426539067835	14.3	0.09691992958156427	4.954142179689279	1		
104361301	119	 -122.27969	37.80158	-1.0	16.5.2012	8:29:28	3	16.169732005375476	19.299999	0.09392717652135064	5.389910668458492	1		
104361301	120	 -122.27944	37.8015	-1.0	16.5.2012	8:29:31	3	12.50026359202989	10.6	0.25485487263239603	4.16675453067663	3		
104361301	121	 -122.27933	37.80146	-1.0	16.5.2012	8:29:34	3	7.304096909355517	4.3	0.22252055902832965	2.434698969785172	2		
104361301	122	 -122.27927	37.80144	-1.0	16.5.2012	8:29:37	3	3.3926607727563196	1.2	0.14625090561570872	1.1308869242521065	2		
104361301	123	 -122.2792	37.80142	-1.0	16.5.2012	8:29:49	12	33.3378739403783	2.5	0.07299508313068184	2.778156161698192	1		
104361301	124	 -122.27912	37.80138	-1.0	16.5.2012	8:29:52	3	12.901499184021738	8.699999	0.30371010209056015	4.300499728007246	1		
104361301	125	 -122.27893	37.80131	-1.0	16.5.2012	8:29:55	3	16.059924287642396	15.5	0.28028234260027995	5.353308095880799	0		
104361301	126	 -122.27868	37.80121	-1.0	16.5.2012	8:29:58	3	18.76247939582808	19.299999	0.15070148439070621	6.25415979860936	0		
104361301	127	 -122.27842	37.80111	-1.0	16.5.2012	8:30:1	3	19.82024109326589	18.6	0.04847638779484646	6.60674703108863	0		
104361301	128	 -122.27816	37.801	-1.0	16.5.2012	8:30:4	3	18.64007614105972	17.399999	0.17888003121707594	6.213358713686573	0		
104361301	129	 -122.27796	37.80092	-1.0	16.5.2012	8:30:7	3	15.24946416516157	11.8	0.13885224006851749	5.083154721720523	1		
104361301	130	 -122.27787	37.80083	-1.0	16.5.2012	8:30:10	3	13.34677992834523	8.699999	0.08134602847521566	4.4489266427817435	2		
104361301	131	 -122.27792	37.8007	-1.0	16.5.2012	8:30:13	3	14.594692747114392	10.6	0.14288198306037933	4.864897582371464	1		
104361301	132	 -122.27804	37.80052	-1.0	16.5.2012	8:30:16	3	15.073601545552629	16.2	0.2542688212720518	5.024533848517543	1		
104361301	133	 -122.27813	37.80032	-1.0	16.5.2012	8:30:19	3	12.10331220222255	14.899999	0.2752570070137188	4.03443740074085	2		
104361301	134	 -122.27826	37.80017	-1.0	16.5.2012	8:30:22	3	6.0662720759881905	14.899999	0.207599352125288	2.0220906919960635	1		
104361301	135	 -122.27833	37.80017	-1.0	16.5.2012	8:30:48	26	26.450496026071132	4.3	0.0	1.0173267702335052	0		
104361301	136	 -122.27834	37.8001	-1.0	16.5.2012	8:31:5	17	19.209325124973734	3.099999	0.17578468452519308	1.1299603014690431	0		
104361301	137	 -122.27843	37.80036	-1.0	16.5.2012	8:31:8	3	16.50986228212605	14.3	0.20240017620324907	5.5032874273753505	0		
104361301	138	 -122.27866	37.80045	-1.0	16.5.2012	8:31:11	3	15.187142027768878	18.0	0.31044336038147774	5.0623806759229595	0		
104361301	139	 -122.27892	37.80056	-1.0	16.5.2012	8:31:14	3	17.165095484177744	19.299999	0.1980260480594246	5.721698494725914	0		
104361301	140	 -122.27931	37.80067	-1.0	16.5.2012	8:31:19	5	27.802406807363745	14.3	0.5286863584497303	5.560481361472749	5		
104361301	141	 -122.27948	37.80063	-1.0	16.5.2012	8:31:22	3	9.517967630006623	10.6	0.39694499046182635	3.1726558766688746	6		
104361301	142	 -122.27953	37.80052	-1.0	16.5.2012	8:31:25	3	4.250117837061262	8.1	0.029336710368533497	1.4167059456870872	6		
104361301	143	 -122.27977	37.80025	-1.0	16.5.2012	8:31:38	13	46.371731941463025	3.7	0.05586446937347888	3.5670563031894633	1		
104361301	144	 -122.27982	37.80014	-1.0	16.5.2012	8:31:49	11	15.910682707616834	1.2	0.04381842339383437	1.4464257006924395	3		
104361301	145	 -122.27983	37.80008	-1.0	16.5.2012	8:31:54	5	3.84363203539998	4.3	0.17814869728514568	0.7687264070799961	3		
104361301	146	 -122.27978	37.80004	-1.0	16.5.2012	8:31:57	3	3.99928007024537	3.7	0.4017878599667865	1.3330933567484566	3		
104361301	147	 -122.2797	37.8001	-1.0	16.5.2012	8:32:0	3	8.505037296477672	6.199999	0.599149998543322	2.8350124321592243	4		
104361301	148	 -122.27955	37.80029	-1.0	16.5.2012	8:32:6	6	27.312999018830197	9.3	0.36090913498738025	4.552166503138366	1		
104361301	149	 -122.27948	37.80044	-1.0	16.5.2012	8:32:9	3	14.914757215568903	8.699999	0.35046222853935327	4.971585738522967	4		
104361301	150	 -122.27943	37.8006	-1.0	16.5.2012	8:32:12	3	11.442814300459988	10.6	0.18566111838217625	3.8142714334866628	6		
104361301	151	 -122.2793	37.80072	-1.0	16.5.2012	8:32:15	3	7.769828132169868	9.3	0.09938371371408464	2.5899427107232893	7		
104361301	152	 -122.27927	37.80075	-1.0	16.5.2012	8:32:18	3	3.398068868779045	1.899999	0.03298381816625272	1.1326896229263483	9		
104361301	153	 -122.27935	37.80073	-1.0	16.5.2012	8:32:24	6	6.365838041272374	1.899999	0.10973598415310533	1.060973006878729	6		
104361301	154	 -122.27937	37.80077	-1.0	16.5.2012	8:32:27	3	3.2576694719577346	1.899999	0.07567929686298946	1.0858898239859116	10		
104361301	155	 -122.27936	37.8008	-1.0	16.5.2012	8:32:32	5	3.5234074164482925	1.899999	0.037063100280765565	0.7046814832896585	13		
104361301	156	 -122.27936	37.80083	-1.0	16.5.2012	8:32:35	3	1.35906339265157	1.2	0.0011901702134168746	0.4530211308838567	14		
104361301	157	 -122.27933	37.80083	-1.0	16.5.2012	8:32:44	9	3.1205748663215367	1.2	0.014735254811243563	0.34673054070239295	15		
104361301	158	 -122.27934	37.80088	-1.0	16.5.2012	8:32:55	11	5.720192288169888	1.899999	0.020684135273940994	0.520017480742717	16		
104361301	159	 -122.27931	37.80089	-1.0	16.5.2012	8:33:2	7	1.0508860056581917	1.899999	0.004874663154210328	0.15012657223688453	16		
104361301	160	 -122.27933	37.80088	-1.0	16.5.2012	8:33:5	3	0.8985584920915686	2.5	0.007085666458544689	0.2995194973638562	16		
104361301	161	 -122.27936	37.8009	-1.0	16.5.2012	8:33:9	4	1.2944703214880804	1.2	3.1690077882109627E-4	0.3236175803720201	15		
104361301	162	 -122.27933	37.80091	-1.0	16.5.2012	8:33:12	3	1.019032084139203	1.2	0.003066396640599336	0.33967736137973437	16		
104361301	163	 -122.27933	37.80092	-1.0	16.5.2012	8:33:15	3	0.902507609950595	1.2	0.006753347016357681	0.3008358699835317	16		
104361301	164	 -122.27934	37.80095	-1.0	16.5.2012	8:33:20	5	1.1333660198058906	1.899999	0.14315071606095547	0.22667320396117813	15		
104361301	165	 -122.27927	37.80086	-1.0	16.5.2012	8:33:31	11	10.51820031583743	5.599999	0.0044951842170415516	0.9562000287124935	14		
104361301	166	 -122.27919	37.80091	-1.0	16.5.2012	8:33:34	3	4.4807716177700625	7.5	3.0172650683640617E-4	1.4935905392566875	12		
104361301	167	 -122.27916	37.80096	-1.0	16.5.2012	8:33:37	3	2.675619418954968	3.099999	0.13729278711297266	0.8918731396516559	8		
104361301	168	 -122.27915	37.80099	-1.0	16.5.2012	8:33:40	3	1.8318530060021618	2.5	0.22349235909373197	0.6106176686673873	8		
104361301	169	 -122.27918	37.80103	-1.0	16.5.2012	8:33:43	3	3.457878145932111	5.0	0.24814449477347914	1.152626048644037	12		
104361301	170	 -122.27926	37.801	-1.0	16.5.2012	8:33:46	3	6.739875629666871	6.199999	0.23525734946611995	2.246625209888957	14		
104361301	171	 -122.27932	37.8009	-1.0	16.5.2012	8:33:49	3	8.881354628894798	9.3	0.23393024330612477	2.9604515429649325	14		
104361301	172	 -122.27941	37.8008	-1.0	16.5.2012	8:33:52	3	10.642652653417178	8.699999	0.252476752269797	3.547550884472393	9		
104361301	173	 -122.27955	37.80079	-1.0	16.5.2012	8:33:55	3	13.927552061354515	9.899999	0.20879622988387617	4.6425173537848385	1		
104361301	174	 -122.27975	37.80082	-1.0	16.5.2012	8:33:58	3	17.79421811906946	14.899999	0.060045850496323445	5.931406039689819	0		
104361301	175	 -122.28005	37.80096	-1.0	16.5.2012	8:34:1	3	19.745159187297567	19.299999	0.1287668447143848	6.581719729099189	0		
104361301	176	 -122.28028	37.80109	-1.0	16.5.2012	8:34:4	3	16.44256492450797	14.899999	0.2435173452338614	5.48085497483599	1		
104361301	177	 -122.28041	37.80119	-1.0	16.5.2012	8:34:7	3	11.997011055375697	6.8	0.21378046063376788	3.9990036851252326	2		
104361301	178	 -122.28044	37.80124	-1.0	16.5.2012	8:34:10	3	9.096031050110925	5.599999	0.1166880328333097	3.032010350036975	2		
104361301	179	 -122.2804	37.80133	-1.0	16.5.2012	8:34:13	3	9.784706340051331	9.3	0.10436530389799256	3.2615687800171105	2		
104361301	180	 -122.28029	37.80144	-1.0	16.5.2012	8:34:16	3	10.01676403814904	12.399999	0.1181242520943413	3.33892134604968	3		
104361301	181	 -122.28015	37.80155	-1.0	16.5.2012	8:34:19	3	8.218320113412487	9.899999	0.025532524423875793	2.739440037804162	2		
104361301	182	 -122.2801	37.80161	-1.0	16.5.2012	8:34:22	3	4.947777862646349	3.099999	0.16650754366734297	1.649259287548783	3		
104361301	183	 -122.2801	37.80161	-1.0	16.5.2012	8:34:29	7	13.018455931555616	1.2	0.06069202525446876	1.8597794187936594	2		
104361301	184	 -122.28007	37.80164	-1.0	16.5.2012	8:34:32	3	8.023101349210659	1.899999	0.12489055193168419	2.674367116403553	2		
104361301	185	 -122.27997	37.80165	-1.0	16.5.2012	8:34:35	3	11.275656152571496	7.5	0.17381024357620575	3.7585520508571655	2		
104361301	186	 -122.27976	37.80162	-1.0	16.5.2012	8:34:38	3	14.314264433192559	13.0	0.02909446251593426	4.771421477730853	2		
104361301	187	 -122.2795	37.80153	-1.0	16.5.2012	8:34:41	3	14.164847945618323	14.899999	0.17596987792245267	4.721615981872774	2		
104361301	188	 -122.27933	37.80147	-1.0	16.5.2012	8:34:44	3	10.357219663918	6.8	0.28513862891652336	3.4524065546393334	3		
104361301	189	 -122.27924	37.80144	-1.0	16.5.2012	8:34:47	3	6.257901493477575	4.3	0.23683273525068035	2.085967164492525	2		
104361301	190	 -122.27919	37.80142	-1.0	16.5.2012	8:34:50	3	2.6851007705371512	1.899999	0.01875056845662569	0.8950335901790504	2		
104361301	191	 -122.27915	37.80141	-1.0	16.5.2012	8:35:3	13	25.884119907186047	1.899999	0.07344636522748053	1.991086146706619	1		
104361301	192	 -122.27909	37.80138	-1.0	16.5.2012	8:35:6	3	9.70348611624043	7.5	0.26238144090077664	3.2344953720801435	2		
104361301	193	 -122.27895	37.80133	-1.0	16.5.2012	8:35:9	3	12.479233320128351	11.8	0.28891379334556067	4.159744440042783	1		
104361301	194	 -122.27876	37.80125	-1.0	16.5.2012	8:35:12	3	15.531968140338051	13.699999	0.21248251879609323	5.177322713446017	0		
